FULL_step_teacher,FULL_reward_teacher,FULL_step_student,FULL_reward_student,INT_step_teacher,INT_reward_teacher,INT_step_student,INT_reward_student,EXT_step_teacher,EXT_reward_teacher,EXT_step_student,EXT_reward_student
21735,2092.9951171875,21735,2098.947265625,21735,1943.9671630859375,21735,1971.8369140625,21735,1999.111572265625,21735,1889.2255859375
21736,2088.496826171875,21736,2094.033935546875,21736,1963.977294921875,21736,1953.7427978515625,21736,2058.045654296875,21736,1894.5941162109375
21737,2064.4853515625,21737,2065.067138671875,21737,1904.4525146484375,21737,1950.5401611328125,21737,2055.70263671875,21737,1901.5162353515625
21738,2071.137939453125,21738,2051.31689453125,21738,1934.4461669921875,21738,2003.49169921875,21738,2040.6971435546875,21738,1898.98193359375
21739,2073.842041015625,21739,1997.7822265625,21739,1926.394775390625,21739,1956.05419921875,21739,2029.1995849609375,21739,1893.36181640625
21740,2064.53076171875,21740,1995.3416748046875,21740,1969.4798583984375,21740,1937.0860595703125,21740,2023.3653564453125,21740,1864.2899169921875
21741,2058.083740234375,21741,2031.4072265625,21741,1945.119873046875,21741,1929.038330078125,21741,1988.937744140625,21741,1913.9569091796875
21742,2102.258544921875,21742,2034.0478515625,21742,1999.603271484375,21742,1926.443359375,21742,1989.326904296875,21742,1943.3284912109375
21743,2039.479736328125,21743,2048.78271484375,21743,2001.9248046875,21743,1933.754150390625,21743,1969.3494873046875,21743,1974.3272705078125
21744,2076.20947265625,21744,2063.0341796875,21744,1973.55322265625,21744,1952.1593017578125,21744,1954.872802734375,21744,1969.0157470703125
21745,2088.23828125,21745,2046.3929443359375,21745,1966.6888427734375,21745,1953.4210205078125,21745,1931.550537109375,21745,1978.531005859375
21746,2100.076904296875,21746,2074.28271484375,21746,1988.7818603515625,21746,1952.0333251953125,21746,1917.693359375,21746,1993.0272216796875
21747,2104.770751953125,21747,2085.157958984375,21747,1900.04443359375,21747,1977.499267578125,21747,1897.1341552734375,21747,2000.459228515625
21748,2063.7861328125,21748,2105.963134765625,21748,1901.512939453125,21748,1967.19384765625,21748,1904.8515625,21748,1980.0186767578125
21749,2074.243408203125,21749,2112.554443359375,21749,1918.8504638671875,21749,1986.5958251953125,21749,1936.579833984375,21749,1968.3221435546875
21750,2094.584228515625,21750,2095.72509765625,21750,2012.8760986328125,21750,1989.51611328125,21750,1957.9324951171875,21750,1961.195556640625
21751,2116.177490234375,21751,2079.659912109375,21751,2012.44775390625,21751,1952.960205078125,21751,1955.2054443359375,21751,1938.5159912109375
21752,2085.71435546875,21752,2085.734619140625,21752,2015.60302734375,21752,1944.221435546875,21752,1959.32373046875,21752,1951.9954833984375
21753,2075.77197265625,21753,2081.39794921875,21753,1970.696044921875,21753,1942.4974365234375,21753,1939.2203369140625,21753,1934.4012451171875
21754,2111.49951171875,21754,2095.758544921875,21754,1942.21533203125,21754,1921.082275390625,21754,1936.6629638671875,21754,1937.3388671875
21755,2062.732177734375,21755,2097.7578125,21755,1956.966552734375,21755,1916.7991943359375,21755,1929.6483154296875,21755,1939.7435302734375
21756,2096.124755859375,21756,2091.96484375,21756,1959.708984375,21756,1933.964599609375,21756,1919.5250244140625,21756,1963.39697265625
21757,2084.468994140625,21757,2091.087646484375,21757,1979.18701171875,21757,1927.5909423828125,21757,1929.32177734375,21757,1949.28466796875
21758,2093.005859375,21758,2081.589599609375,21758,2020.1734619140625,21758,1926.3870849609375,21758,1945.7520751953125,21758,1925.4735107421875
21759,2105.21142578125,21759,2081.751220703125,21759,2003.7994384765625,21759,1942.646484375,21759,1972.853271484375,21759,1906.7216796875
21760,2113.426025390625,21760,2078.3193359375,21760,1974.1644287109375,21760,1960.426513671875,21760,1976.101318359375,21760,1890.60693359375
21761,2111.6767578125,21761,2074.19677734375,21761,1950.7799072265625,21761,1964.1287841796875,21761,2008.2911376953125,21761,1881.4722900390625
21762,2056.609130859375,21762,2074.53857421875,21762,1946.4432373046875,21762,1969.318603515625,21762,1987.7894287109375,21762,1887.940185546875
21763,2121.046875,21763,2088.6796875,21763,1983.123291015625,21763,1971.21630859375,21763,1990.3353271484375,21763,1879.9354248046875
21764,2108.84716796875,21764,2088.6171875,21764,1926.8387451171875,21764,1974.6461181640625,21764,1968.821044921875,21764,1905.3358154296875
21765,2076.053955078125,21765,2080.831298828125,21765,1909.1689453125,21765,1970.5487060546875,21765,1998.3765869140625,21765,1908.1435546875
21766,2075.21484375,21766,2068.85693359375,21766,1904.8338623046875,21766,1962.5281982421875,21766,1972.2535400390625,21766,1930.8502197265625
21767,2083.570556640625,21767,2089.916259765625,21767,1928.9261474609375,21767,1966.5570068359375,21767,1929.0997314453125,21767,1939.42236328125
21768,2067.227294921875,21768,2090.037109375,21768,1941.0400390625,21768,1975.6180419921875,21768,1948.347412109375,21768,1939.906494140625
21769,2065.2841796875,21769,2088.720703125,21769,1936.072998046875,21769,1964.2882080078125,21769,1970.535400390625,21769,1970.6134033203125
21770,2104.166015625,21770,2092.649169921875,21770,1971.728759765625,21770,1964.7110595703125,21770,2019.9324951171875,21770,1982.3865966796875
21771,2143.96435546875,21771,2090.79248046875,21771,1941.3250732421875,21771,1937.141357421875,21771,1990.8603515625,21771,1986.823486328125
21772,2096.691650390625,21772,2086.300537109375,21772,1970.2742919921875,21772,1926.137939453125,21772,1927.6097412109375,21772,1996.291259765625
21773,2094.6787109375,21773,2098.7041015625,21773,1977.4349365234375,21773,1923.975830078125,21773,1901.37353515625,21773,1995.1646728515625
21774,2067.638916015625,21774,2104.829833984375,21774,1968.942138671875,21774,1923.5565185546875,21774,1935.169677734375,21774,1984.20166015625
21775,2078.05712890625,21775,2086.099853515625,21775,1966.0948486328125,21775,1906.0572509765625,21775,1965.4451904296875,21775,2007.8253173828125
21776,2057.525146484375,21776,2078.073486328125,21776,1982.3570556640625,21776,1907.5765380859375,21776,1948.6192626953125,21776,2005.8785400390625
21777,2018.523681640625,21777,2079.7265625,21777,1943.171875,21777,1916.792236328125,21777,1986.916259765625,21777,1998.0953369140625
21778,2111.479736328125,21778,2097.62841796875,21778,1925.5035400390625,21778,1945.538818359375,21778,1972.2452392578125,21778,1987.52099609375
21779,2083.95068359375,21779,2104.31103515625,21779,1937.5205078125,21779,1946.092041015625,21779,2003.4443359375,21779,1954.42529296875
21780,2037.22314453125,21780,2085.1435546875,21780,1975.68310546875,21780,1956.7060546875,21780,1965.37109375,21780,1949.1734619140625
21781,2077.7080078125,21781,2071.053466796875,21781,1949.706787109375,21781,1970.85595703125,21781,2002.5550537109375,21781,1947.625244140625
21782,2080.8720703125,21782,2057.1181640625,21782,1935.37353515625,21782,1980.707275390625,21782,1980.7877197265625,21782,1948.63330078125
21783,2080.098388671875,21783,2052.35888671875,21783,1944.4832763671875,21783,1992.0870361328125,21783,1957.6708984375,21783,1960.953125
21784,2095.451171875,21784,2068.447021484375,21784,1943.5491943359375,21784,2008.96142578125,21784,1943.748291015625,21784,1941.5667724609375
21785,2103.91845703125,21785,2068.1025390625,21785,1947.831298828125,21785,2019.8477783203125,21785,1965.044189453125,21785,1947.8275146484375
21786,2095.701904296875,21786,2075.955322265625,21786,1926.9964599609375,21786,2033.976806640625,21786,1911.714111328125,21786,1990.749755859375
21787,2098.74169921875,21787,2079.837646484375,21787,1924.135009765625,21787,2009.003173828125,21787,1916.66357421875,21787,1997.6407470703125
21788,2080.246337890625,21788,2042.238525390625,21788,1969.9002685546875,21788,1998.3564453125,21788,1915.9478759765625,21788,2001.4100341796875
21789,2079.2802734375,21789,2056.2275390625,21789,1962.739013671875,21789,1996.4693603515625,21789,1960.057373046875,21789,2008.5723876953125
21790,2052.902099609375,21790,2032.08935546875,21790,1966.0068359375,21790,1997.453125,21790,1984.43115234375,21790,2016.747802734375
21791,2098.701416015625,21791,2036.9462890625,21791,1961.1204833984375,21791,2013.1207275390625,21791,1989.8963623046875,21791,2026.213134765625
21792,2094.033935546875,21792,2066.73876953125,21792,1961.053955078125,21792,1988.5574951171875,21792,1984.506103515625,21792,2049.684326171875
21793,2087.49462890625,21793,2060.754150390625,21793,1954.366455078125,21793,1967.248291015625,21793,2014.802734375,21793,2022.7352294921875
21794,2070.585205078125,21794,2048.47998046875,21794,1986.3919677734375,21794,1972.493408203125,21794,2016.0848388671875,21794,2022.9852294921875
21795,2077.7822265625,21795,2025.197265625,21795,1965.23828125,21795,1970.439697265625,21795,1999.5050048828125,21795,2024.7266845703125
21796,2091.9794921875,21796,2009.994140625,21796,1941.1600341796875,21796,1962.432373046875,21796,1965.417724609375,21796,2013.19970703125
21797,2086.5205078125,21797,2009.067138671875,21797,1928.8446044921875,21797,1960.1287841796875,21797,1961.8138427734375,21797,2020.4388427734375
21798,2105.93994140625,21798,2030.7718505859375,21798,1900.224365234375,21798,1942.788818359375,21798,1910.782958984375,21798,2014.687744140625
21799,2086.19677734375,21799,2056.275146484375,21799,1924.7220458984375,21799,1924.46728515625,21799,1949.3406982421875,21799,2012.2249755859375
21800,2033.447998046875,21800,2074.692626953125,21800,1905.685791015625,21800,1949.4549560546875,21800,1997.7000732421875,21800,2008.9288330078125
21801,2071.458740234375,21801,2115.389892578125,21801,1952.218994140625,21801,1957.670166015625,21801,1972.8089599609375,21801,2005.09521484375
21802,2053.8857421875,21802,2113.953857421875,21802,1936.648193359375,21802,1962.814208984375,21802,1972.5968017578125,21802,2019.6773681640625
21803,2097.099853515625,21803,2115.541748046875,21803,1928.8973388671875,21803,1960.8834228515625,21803,1950.853271484375,21803,2020.5958251953125
21804,2057.40869140625,21804,2108.37158203125,21804,1940.46875,21804,1954.9732666015625,21804,1917.8914794921875,21804,2016.3046875
21805,2101.169921875,21805,2097.873291015625,21805,1971.5875244140625,21805,1955.2464599609375,21805,1928.8009033203125,21805,1996.2340087890625
21806,2097.712890625,21806,2047.939208984375,21806,2001.8475341796875,21806,1957.077880859375,21806,1946.67333984375,21806,1967.4661865234375
21807,2071.749755859375,21807,2064.97509765625,21807,2028.9661865234375,21807,1935.2843017578125,21807,1969.3450927734375,21807,1945.6873779296875
21808,2122.665283203125,21808,2065.69287109375,21808,2036.6795654296875,21808,1952.298095703125,21808,1976.189697265625,21808,1947.7843017578125
21809,2109.491943359375,21809,2088.22265625,21809,2050.19482421875,21809,1958.2569580078125,21809,1994.9327392578125,21809,1943.6744384765625
21810,2066.43798828125,21810,2086.439208984375,21810,2032.49169921875,21810,1956.7841796875,21810,1996.9453125,21810,1906.4853515625
21811,2092.90234375,21811,2085.794921875,21811,1979.923095703125,21811,1953.5159912109375,21811,1994.61572265625,21811,1934.2696533203125
21812,2093.794921875,21812,2054.69384765625,21812,1987.648193359375,21812,1946.2724609375,21812,1940.35009765625,21812,1949.217041015625
21813,2086.09521484375,21813,2071.202880859375,21813,2018.359130859375,21813,1956.0816650390625,21813,1941.197265625,21813,1986.0968017578125
21814,2113.55224609375,21814,2075.486083984375,21814,2018.186279296875,21814,1983.6875,21814,1982.0838623046875,21814,2010.6209716796875
21815,2081.35693359375,21815,2045.8775634765625,21815,1979.85888671875,21815,1998.5330810546875,21815,1985.6614990234375,21815,1998.57958984375
21816,2072.2412109375,21816,2069.331787109375,21816,1940.9493408203125,21816,1983.9407958984375,21816,1964.885498046875,21816,2011.14892578125
21817,2106.557861328125,21817,2059.462646484375,21817,1941.5474853515625,21817,1933.6138916015625,21817,1920.9656982421875,21817,1996.439208984375
21818,2083.5302734375,21818,2065.515380859375,21818,1939.09423828125,21818,1947.0701904296875,21818,1987.344482421875,21818,1991.872802734375
21819,2075.9208984375,21819,2077.27734375,21819,1938.69677734375,21819,1953.8927001953125,21819,1998.5968017578125,21819,1986.7918701171875
21820,2126.410888671875,21820,2069.90234375,21820,1897.661865234375,21820,1964.6827392578125,21820,1964.2315673828125,21820,1989.5679931640625
21821,2129.12060546875,21821,2080.50048828125,21821,1926.982666015625,21821,1973.8509521484375,21821,1965.5009765625,21821,1971.5848388671875
21822,2098.12890625,21822,2073.6826171875,21822,1944.5511474609375,21822,1989.916259765625,21822,1957.413330078125,21822,1968.61083984375
21823,2101.8408203125,21823,2069.832763671875,21823,1967.109375,21823,1984.2447509765625,21823,1986.572265625,21823,1976.3909912109375
21824,2111.623779296875,21824,2068.01708984375,21824,1958.3585205078125,21824,1951.8934326171875,21824,1934.9976806640625,21824,1968.8885498046875
21825,2083.6767578125,21825,2072.477294921875,21825,1980.718017578125,21825,1988.9715576171875,21825,1965.189697265625,21825,2004.705078125
21826,2118.40185546875,21826,2070.334716796875,21826,2000.891845703125,21826,1987.8919677734375,21826,1988.9862060546875,21826,1999.47216796875
21827,2129.951171875,21827,2062.93798828125,21827,1998.220703125,21827,1988.4127197265625,21827,1998.5863037109375,21827,2001.7109375
21828,2106.77197265625,21828,2067.914306640625,21828,1997.4696044921875,21828,1977.221923828125,21828,2003.4996337890625,21828,1978.7518310546875
21829,2072.038818359375,21829,2078.833740234375,21829,1978.3560791015625,21829,1955.8712158203125,21829,2017.4088134765625,21829,1989.0303955078125
21830,2071.82958984375,21830,2083.569580078125,21830,1966.5491943359375,21830,1930.83447265625,21830,1971.014892578125,21830,1986.8939208984375
21831,2075.130615234375,21831,2103.852294921875,21831,1944.6724853515625,21831,1930.715576171875,21831,1947.488037109375,21831,1998.080810546875
21832,2111.281982421875,21832,2096.2197265625,21832,1968.2828369140625,21832,1960.7447509765625,21832,1920.1163330078125,21832,2015.034912109375
21833,2097.39892578125,21833,2094.014404296875,21833,1978.6453857421875,21833,1964.6475830078125,21833,1954.4921875,21833,2008.917236328125
21834,2050.615234375,21834,2080.163818359375,21834,1996.74755859375,21834,1979.847412109375,21834,1924.322998046875,21834,2016.8480224609375
21835,2053.570556640625,21835,2059.804931640625,21835,1976.7703857421875,21835,1986.19091796875,21835,1927.22314453125,21835,1995.6949462890625
21836,2101.417236328125,21836,2064.269775390625,21836,1965.9969482421875,21836,1983.217529296875,21836,1917.4501953125,21836,1993.7061767578125
21837,2107.1220703125,21837,2066.86962890625,21837,1950.0933837890625,21837,1990.152099609375,21837,1968.5125732421875,21837,1968.1839599609375
21838,2130.8642578125,21838,2047.2923583984375,21838,1985.291748046875,21838,2008.0380859375,21838,1979.6075439453125,21838,1971.8438720703125
21839,2065.64892578125,21839,2052.30810546875,21839,1977.31005859375,21839,1999.4344482421875,21839,2001.489013671875,21839,1973.759521484375
21840,2099.291259765625,21840,2084.273193359375,21840,1972.7054443359375,21840,2000.04296875,21840,1977.705810546875,21840,1959.0096435546875
21841,2084.86328125,21841,2070.204833984375,21841,1935.969482421875,21841,1970.14013671875,21841,1965.3492431640625,21841,1947.715576171875
21842,2134.923095703125,21842,2111.764404296875,21842,1907.112548828125,21842,1957.7440185546875,21842,1962.011962890625,21842,1950.82861328125
21843,2105.537109375,21843,2091.91259765625,21843,1911.6737060546875,21843,1913.5517578125,21843,1910.014892578125,21843,1991.093994140625
21844,2053.16845703125,21844,2083.66015625,21844,1949.4129638671875,21844,1931.5155029296875,21844,1928.5062255859375,21844,1968.1409912109375
